term	ia
GO:0036346	0.0
GO:0036349	0.0
GO:0036350	0.0
GO:0036351	2.9068905956085187
GO:0036352	2.9068905956085187
GO:0036353	0.8744691179161412
GO:0036358	0.0
GO:0036359	2.321928094887362
GO:0036360	0.0
GO:0036363	5.709658248170471
GO:0036364	0.0
GO:0036365	0.0
GO:0036366	0.0
GO:0036367	0.0
GO:0036368	7.044394119358453
GO:0036369	6.339850002884625
GO:0036371	6.643856189774724
GO:0036372	7.098032082960526
GO:0036376	0.0
GO:0036377	7.285402218862249
GO:0036378	0.0
GO:0036386	7.741466986401147
GO:0036388	2.584962500721156
GO:0036390	0.0
GO:0036392	0.0
GO:0036394	4.321928094887363
GO:0036395	0.0
GO:0036399	9.228818690495881
GO:0036415	0.0
GO:0036416	0.0
GO:0036417	0.0
GO:0036438	4.662965012722429
GO:0036444	0.2895066171949848
GO:0036445	0.0
GO:0036446	9.445014845868423
GO:0036447	7.022367813028454
GO:0036448	0.0
GO:0036450	0.0
GO:0036451	2.502500340529183
GO:0036453	4.321928094887363
GO:0036460	9.756556322524087
GO:0036462	1.8744691179161412
GO:0036465	0.5849625007211563
GO:0036466	0.0
GO:0036471	0.0
GO:0036473	1.137503523749935
GO:0036474	0.4150374992788438
GO:0036475	0.0
GO:0036476	0.0
GO:0036480	0.0
GO:0036481	0.0
GO:0036482	0.0
GO:0036483	0.0
GO:0036484	0.0
GO:0036485	0.0
GO:0036486	0.0
GO:0036489	8.968666793195208
GO:0036490	0.19264507794239588
GO:0036491	0.0
GO:0036492	0.0
GO:0036493	0.0
GO:0036494	0.0
GO:0036495	0.0
GO:0036496	0.0
GO:0036497	0.0
GO:0036498	2.1699250014423126
GO:0036499	0.0
GO:0036500	2.321928094887362
GO:0036503	0.0
GO:0036504	0.0
GO:0036506	5.820178962415188
GO:0036507	0.7369655941662062
GO:0036508	0.0
GO:0036509	0.0
GO:0036510	1.5849625007211563
GO:0036511	1.5849625007211563
GO:0036512	1.5849625007211563
GO:0036514	3.4594316186372973
GO:0036515	3.4594316186372973
GO:0036516	0.0
GO:0036517	0.0
GO:0036518	0.0
GO:0036519	0.0
GO:0036520	0.0
GO:0036521	0.0
GO:0036522	0.0
GO:0036525	0.0
GO:0036526	0.0
GO:0036527	0.0
GO:0036528	0.0
GO:0036529	0.0
GO:0036530	0.0
GO:0036531	3.523561956057013
GO:0038001	5.294620748891627
GO:0038002	2.807354922057604
GO:0038003	5.774787059601174
GO:0038004	2.700439718141092
GO:0038007	9.342074667999139
GO:0038008	9.087462841250339
GO:0038009	3.321928094887362
GO:0038010	0.0
GO:0038011	1.0
GO:0038012	0.0
GO:0038013	0.0
GO:0038014	0.0
GO:0038015	0.0
GO:0038016	5.169925001442312
GO:0038017	5.169925001442312
GO:0038018	0.0
GO:0038019	0.0
GO:0038020	0.0
GO:0038026	8.342074667999139
GO:0038027	7.020146573111776
GO:0038028	4.087462841250339
GO:0038029	3.643856189774725
GO:0038030	1.5849625007211563
GO:0038031	0.3219280948873623
GO:0038032	0.0
GO:0038033	0.0
GO:0038034	8.44604940671655
GO:0038035	0.0
GO:0038041	0.0
GO:0038043	7.022367813028454
GO:0038055	3.584962500721156
GO:0038056	0.0
GO:0038060	0.5849625007211563
GO:0038061	5.280107919192735
GO:0038063	0.4150374992788438
GO:0038065	6.757112167277982
GO:0038066	2.4594316186372973
GO:0038083	1.5474877953024933
GO:0038084	0.24792751344358557
GO:0038086	0.3219280948873623
GO:0038087	1.0
GO:0038088	1.0
GO:0038089	0.7004397181410921
GO:0038090	1.0
GO:0038091	0.0
GO:0038092	1.415037499278844
GO:0038093	3.4447848426728958
GO:0038094	0.84799690655495
GO:0038095	1.5849625007211563
GO:0038096	0.0
GO:0038097	0.0
GO:0038098	0.5849625007211563
GO:0038099	1.5849625007211563
GO:0038101	0.0
GO:0038105	2.321928094887362
GO:0038107	0.0
GO:0038108	0.0
GO:0038109	0.0
GO:0038110	0.0
GO:0038111	0.0
GO:0038112	0.5849625007211563
GO:0038113	0.0
GO:0038114	0.0
GO:0038115	4.169925001442312
GO:0038116	4.169925001442312
GO:0038118	4.169925001442312
GO:0038119	0.0
GO:0038120	0.0
GO:0038123	3.9068905956085187
GO:0038124	2.321928094887362
GO:0038127	2.12199052437861
GO:0038128	1.765534746362977
GO:0038129	4.087462841250339
GO:0038130	2.502500340529183
GO:0038133	0.0
GO:0038134	0.0
GO:0038135	0.0
GO:0038136	1.0
GO:0038137	1.0
GO:0038138	0.2630344058337938
GO:0038145	1.5849625007211563
GO:0038146	1.3625700793847082
GO:0038148	4.169925001442312
GO:0038150	4.169925001442312
GO:0038151	0.0
GO:0038152	4.169925001442312
GO:0038153	0.0
GO:0038154	7.022367813028454
GO:0038155	7.022367813028454
GO:0038156	7.022367813028454
GO:0038157	4.700439718141092
GO:0038158	6.022367813028454
GO:0038159	1.84799690655495
GO:0038160	0.0
GO:0038161	2.584962500721156
GO:0038162	0.0
GO:0038163	2.584962500721156
GO:0038165	4.700439718141092
GO:0038166	0.22239242133644802
GO:0038167	4.643856189774724
GO:0038168	0.0
GO:0038169	7.774787059601174
GO:0038170	0.0
GO:0038171	6.189824558880018
GO:0038172	7.022367813028454
GO:0038173	6.022367813028454
GO:0038175	0.0
GO:0038176	0.0
GO:0038178	0.5849625007211563
GO:0038179	4.8479969065549495
GO:0038180	0.0
GO:0038183	8.44604940671655
GO:0038184	0.5849625007211563
GO:0038185	0.5849625007211563
GO:0038188	6.189824558880018
GO:0038189	7.342074667999139
GO:0038190	0.0
GO:0038192	6.189824558880018
GO:0038193	7.774787059601174
GO:0038194	6.774787059601174
GO:0038195	8.342074667999139
GO:0038196	0.0
GO:0038202	1.2801079191927354
GO:0038203	2.502500340529183
GO:0039003	0.0
GO:0039004	0.0
GO:0039005	0.0
GO:0039006	0.0
GO:0039007	0.0
GO:0039008	0.0
GO:0039009	1.5849625007211563
GO:0039010	0.0
GO:0039011	0.0
GO:0039012	1.5849625007211563
GO:0039013	0.0
GO:0039014	0.0
GO:0039015	0.0
GO:0039016	0.0
GO:0039017	0.0
GO:0039018	1.5849625007211563
GO:0039019	0.0
GO:0039020	0.0
GO:0039021	0.0
GO:0039022	0.0
GO:0039023	0.0
GO:0039501	0.0
GO:0039502	0.0
GO:0039503	0.0
GO:0039504	0.0
GO:0039505	0.0
GO:0039506	0.0
GO:0039507	0.0
GO:0039513	0.0
GO:0039514	0.0
GO:0039516	0.0
GO:0039519	0.0
GO:0039520	0.0
GO:0039521	0.0
GO:0039522	0.0
GO:0039523	0.0
GO:0039524	0.0
GO:0039525	1.5849625007211563
GO:0039526	0.0
GO:0039527	0.0
GO:0039529	1.8365012677171204
GO:0039530	3.0588936890535687
GO:0039531	0.780686971595524
GO:0039532	0.0
GO:0039533	2.2854022188622483
GO:0039534	0.0
GO:0039535	1.1154772174199359
GO:0039536	0.0
GO:0039537	0.0
GO:0039540	0.0
GO:0039545	0.0
GO:0039548	0.0
GO:0039554	0.0
GO:0039557	0.0
GO:0039560	0.0
GO:0039562	0.0
GO:0039563	0.0
GO:0039564	0.0
GO:0039573	0.0
GO:0039574	0.0
GO:0039576	0.0
GO:0039579	0.0
GO:0039580	0.0
GO:0039585	1.5849625007211563
GO:0039587	0.0
GO:0039588	0.0
GO:0039592	0.0
GO:0039593	0.0
GO:0039595	0.0
GO:0039602	0.0
GO:0039604	0.0
GO:0039606	0.0
GO:0039634	0.0
GO:0039635	0.0
GO:0039636	1.5849625007211563
GO:0039637	1.5849625007211563
GO:0039638	3.0
GO:0039639	5.0
GO:0039640	0.0
GO:0039644	0.0
GO:0039645	0.0
GO:0039646	0.0
GO:0039648	1.5849625007211563
GO:0039652	0.0
GO:0039653	0.0
GO:0039654	1.3219280948873622
GO:0039656	1.5849625007211563
GO:0039657	0.0
GO:0039663	4.392317422778761
GO:0039664	4.906890595608519
GO:0039665	0.0
GO:0039666	3.0
GO:0039667	4.906890595608519
GO:0039668	0.0
GO:0039669	0.0
GO:0039671	0.0
GO:0039672	0.0
GO:0039673	0.0
GO:0039674	1.5849625007211563
GO:0039675	0.0
GO:0039677	0.0
GO:0039678	4.906890595608519
GO:0039680	0.0
GO:0039682	0.0
GO:0039683	0.0
GO:0039684	0.0
GO:0039685	0.0
GO:0039686	0.0
GO:0039687	0.0
GO:0039688	0.0
GO:0039689	2.0
GO:0039690	2.0
GO:0039691	2.0
GO:0039692	1.0
GO:0039693	1.0
GO:0039694	0.0
GO:0039695	1.5849625007211563
GO:0039696	2.584962500721156
GO:0039697	0.0
GO:0039698	3.9068905956085187
GO:0039699	0.0
GO:0039700	0.0
GO:0039701	0.0
GO:0039702	0.4854268271702417
GO:0039703	9.29920801838728
GO:0039704	3.9068905956085187
GO:0039705	0.0
GO:0039707	0.0
GO:0039708	0.0
GO:0039709	0.0
GO:0039710	0.0
GO:0039711	0.0
GO:0039722	0.0
GO:0039723	0.0
GO:0039724	0.0
GO:0040001	0.058893689053568565
GO:0040002	1.0
GO:0040003	1.0
GO:0040004	0.0
GO:0040005	0.0
GO:0040007	8.098909367901447
GO:0040008	4.8537509040149445
GO:0040009	5.7279204545632
GO:0040010	0.0
GO:0040011	6.246466556315306
GO:0040012	3.3625028381159825
GO:0040013	1.025928464990526
GO:0040014	2.237039197300849
GO:0040015	0.0
GO:0040016	0.0
GO:0040017	0.47124092092693043
GO:0040018	0.0
GO:0040019	0.0
GO:0040020	0.0
GO:0040021	0.0
GO:0040022	0.0
GO:0040024	0.0
GO:0040025	0.0
GO:0040026	0.0
GO:0040027	0.0
GO:0040028	9.759888183221834
GO:0040029	1.0101242172737073
GO:0040031	0.0
GO:0040032	0.0
GO:0040033	4.321928094887363
GO:0040034	9.759888183221834
GO:0040036	3.5130695822393703
GO:0040037	0.22239242133644802
GO:0040038	0.0
GO:0040039	8.294620748891626
GO:0040040	0.0
GO:0042000	0.0
GO:0042001	0.0
GO:0042003	0.0
GO:0042004	0.0
GO:0042006	0.0
GO:0042023	2.321928094887362
GO:0042026	2.5405683813627027
GO:0042037	1.0
GO:0042038	1.0
GO:0042039	1.5849625007211563
GO:0042040	10.410451351503994
GO:0042042	0.0
GO:0042044	6.708344916226438
GO:0042045	0.0
GO:0042046	2.584962500721156
GO:0042047	0.0
GO:0042048	0.0
GO:0042049	7.700439718141092
GO:0042051	0.0
GO:0042052	0.0
GO:0042053	0.0
GO:0042058	0.061400544664143256
GO:0042059	0.0
GO:0042060	0.24792751344358557
GO:0042062	0.0
GO:0042063	2.62148837674627
GO:0042065	0.0
GO:0042066	0.0
GO:0042067	0.0
GO:0042068	11.419960177847889
GO:0042069	1.0
GO:0042070	0.0
GO:0042073	0.0
GO:0042074	1.0
GO:0042075	0.0
GO:0042076	6.643856189774724
GO:0042077	0.0
GO:0042078	0.0
GO:0042081	4.906890595608519
GO:0042082	0.0
GO:0042088	2.415037499278844
GO:0042092	6.09169983413681
GO:0042093	0.0
GO:0042098	0.19264507794239588
GO:0042100	0.0
GO:0042102	0.0
GO:0042103	0.0
GO:0042104	0.09310940439148147
GO:0042110	0.7208459288029291
GO:0042113	1.9521714749093848
GO:0042116	1.5305147166987798
GO:0042117	3.115477217419936
GO:0042118	4.546894459887636
GO:0042119	0.23446525363702297
GO:0042120	1.5849625007211563
GO:0042121	0.0
GO:0042122	0.0
GO:0042125	6.643856189774724
GO:0042126	0.8073549220576042
GO:0042127	2.877604583716843
GO:0042128	0.0
GO:0042129	0.07400058144377693
GO:0042130	0.0
GO:0042133	0.4594316186372972
GO:0042135	0.7369655941662062
GO:0042136	0.0
GO:0042137	0.0
GO:0042138	0.0
GO:0042139	0.0
GO:0042140	0.0
GO:0042144	0.0
GO:0042147	0.1292830169449665
GO:0042148	4.906890595608519
GO:0042149	1.5849625007211563
GO:0042150	6.491853096329675
GO:0042152	6.491853096329675
GO:0042157	4.868656377121043
GO:0042158	0.0
GO:0042159	0.0
GO:0042160	6.022367813028454
GO:0042161	0.0
GO:0042167	0.0
GO:0042168	0.0
GO:0042173	0.0
GO:0042174	0.0
GO:0042176	0.7770430335415413
GO:0042177	0.05810295456356828
GO:0042178	0.33703498727757075
GO:0042179	0.0
GO:0042180	3.9292269255866192
GO:0042181	0.36257007938470825
GO:0042182	0.8744691179161412
GO:0042183	0.0
GO:0042184	0.0
GO:0042185	0.0
GO:0042186	0.0
GO:0042187	0.0
GO:0042188	0.0
GO:0042189	0.0
GO:0042190	0.0
GO:0042191	0.0
GO:0042192	0.0
GO:0042193	0.0
GO:0042194	0.0
GO:0042195	0.0
GO:0042196	0.0
GO:0042197	5.672425341971495
GO:0042198	5.832890014164742
GO:0042199	0.0
GO:0042200	0.0
GO:0042201	0.0
GO:0042202	0.0
GO:0042203	0.0
GO:0042204	0.0
GO:0042205	0.0
GO:0042206	0.0
GO:0042207	0.0
GO:0042208	0.0
GO:0042209	0.0
GO:0042210	0.0
GO:0042211	0.0
GO:0042212	0.0
GO:0042213	0.0
GO:0042214	0.0
GO:0042215	4.459431618637297
GO:0042216	0.0
GO:0042217	0.0
GO:0042218	0.0
GO:0042219	0.4474589769712214
GO:0042220	1.222392421336448
GO:0042221	1.1355909199624337
GO:0042243	0.0
GO:0042244	0.0
GO:0042245	7.714245517666122
GO:0042246	0.0
GO:0042247	0.0
GO:0042248	0.0
GO:0042249	0.0
GO:0042250	0.0
GO:0042251	0.0
GO:0042252	0.0
GO:0042254	0.8416344043314106
GO:0042255	0.0
GO:0042256	2.222392421336448
GO:0042258	0.0
GO:0042262	0.84799690655495
GO:0042264	0.0
GO:0042267	0.0
GO:0042268	12.47192918764169
GO:0042269	0.0
GO:0042270	1.3625700793847082
GO:0042271	2.3923174227787602
GO:0042273	1.6582114827517946
GO:0042274	2.3362833878644325
GO:0042275	4.459431618637297
GO:0042276	1.3625700793847082
GO:0042278	0.1069152039165119
GO:0042297	0.0
GO:0042303	6.331812683819206
GO:0042304	0.1443899093351748
GO:0042305	0.0
GO:0042306	0.05062607306996795
GO:0042307	0.0
GO:0042308	0.0
GO:0042309	0.0
GO:0042310	1.5849625007211563
GO:0042311	2.0
GO:0042313	4.7279204545632
GO:0042316	0.0
GO:0042317	0.0
GO:0042318	0.0
GO:0042320	1.0
GO:0042321	0.0
GO:0042322	0.0
GO:0042323	1.0
GO:0042325	0.17382945589822835
GO:0042326	0.061400544664143256
GO:0042327	0.023189627371889617
GO:0042330	0.0
GO:0042331	0.0
GO:0042332	0.0
GO:0042333	0.0
GO:0042334	0.0
GO:0042335	8.702172685365548
GO:0042337	0.0
GO:0042338	0.0
GO:0042339	1.84799690655495
GO:0042340	0.0
GO:0042341	0.0
GO:0042342	0.0
GO:0042343	0.0
GO:0042344	0.0
GO:0042350	0.0
GO:0042351	0.4150374992788438
GO:0042352	0.0
GO:0042353	0.0
GO:0042354	1.5849625007211563
GO:0042355	0.0
GO:0042357	0.0
GO:0042358	0.0
GO:0042359	0.15200309344504995
GO:0042360	0.3219280948873623
GO:0042361	0.0
GO:0042362	0.0
GO:0042363	0.0
GO:0042364	0.0
GO:0042365	0.0
GO:0042366	0.0
GO:0042367	0.0
GO:0042368	0.0
GO:0042369	0.0
GO:0042370	1.0
GO:0042371	0.0
GO:0042372	0.0
GO:0042373	0.0
GO:0042374	1.5849625007211563
GO:0042376	0.0
GO:0042377	0.0
GO:0042381	0.0
GO:0042386	6.78135971352466
GO:0042387	0.0
GO:0042388	0.0
GO:0042390	0.0
GO:0042391	2.9482849634558446
GO:0042395	0.0
GO:0042396	0.0
GO:0042397	0.0
GO:0042398	0.7369655941662062
GO:0042399	5.087462841250339
GO:0042400	0.0
GO:0042401	0.0
GO:0042402	0.0
GO:0042403	0.0
GO:0042404	0.0
GO:0042407	0.9328858041414629
GO:0042412	0.0
GO:0042413	0.0
GO:0042414	2.0
GO:0042415	1.415037499278844
GO:0042416	0.3219280948873623
GO:0042417	0.19264507794239588
GO:0042418	0.0
GO:0042419	0.0
GO:0042420	0.0
GO:0042421	0.0
GO:0042422	1.0
GO:0042423	0.0
GO:0042424	0.0
GO:0042425	0.0
GO:0042426	0.0
GO:0042427	0.0
GO:0042428	0.0
GO:0042429	0.0
GO:0042430	5.910321501008792
GO:0042431	2.807354922057604
GO:0042432	0.0
GO:0042433	0.0
GO:0042435	0.4150374992788438
GO:0042436	0.0
GO:0042437	0.0
GO:0042438	0.0
GO:0042439	0.5849625007211563
GO:0042440	7.307064162255372
GO:0042441	0.0
GO:0042442	0.0
GO:0042443	0.0
GO:0042444	0.0
GO:0042445	0.4550039065964885
GO:0042446	0.9068905956085186
GO:0042447	1.6880559936852597
GO:0042448	0.5145731728297583
GO:0042450	0.0
GO:0042451	0.0
GO:0042452	0.0
GO:0042453	2.0
GO:0042454	0.0
GO:0042455	0.0
GO:0042457	0.0
GO:0042458	0.0
GO:0042459	0.0
GO:0042461	0.0
GO:0042462	0.0
GO:0042463	0.0
GO:0042464	3.321928094887362
GO:0042465	9.67065624911844
GO:0042466	0.0
GO:0042467	0.0
GO:0042468	0.0
GO:0042471	0.13750352374993496
GO:0042472	0.0
GO:0042473	2.321928094887362
GO:0042474	2.321928094887362
GO:0042475	1.1468413883292712
GO:0042476	2.3856536924977494
GO:0042478	0.0
GO:0042479	0.0
GO:0042480	0.0
GO:0042481	3.0874628412503395
GO:0042482	0.0
GO:0042483	0.0
GO:0042487	1.0
GO:0042488	0.0
GO:0042489	0.0
GO:0042490	5.954196310386875
GO:0042491	0.0
GO:0042492	0.0
GO:0042494	0.0
GO:0042495	0.0
GO:0042496	0.0
GO:0042501	0.0
GO:0042509	1.6270879763938328
GO:0042531	0.0
GO:0042532	0.0
GO:0042537	6.856849913108923
GO:0042538	0.5849625007211563
GO:0042539	0.0
GO:0042540	0.0
GO:0042541	0.0
GO:0042542	0.6214883767462701
GO:0042543	0.0
GO:0042544	0.0
GO:0042545	0.0
GO:0042546	0.0
GO:0042547	0.0
GO:0042548	0.0
GO:0042549	0.0
GO:0042550	0.0
GO:0042551	0.0
GO:0042552	0.0
GO:0042554	1.137503523749935
GO:0042558	4.670760373476385
GO:0042559	0.5849625007211563
GO:0042560	0.0
GO:0042572	0.20645087746742632
GO:0042573	0.4594316186372972
GO:0042574	0.1069152039165119
GO:0042590	0.0
GO:0042592	4.323390532965848
GO:0042593	0.035623909730721375
GO:0042594	0.12800761237607147
GO:0042595	6.599912842187128
GO:0042596	1.0
GO:0042617	2.0
GO:0042618	0.0
GO:0042619	0.0
GO:0042620	11.8668925276766
GO:0042621	0.0
GO:0042628	1.0
GO:0042630	0.0
GO:0042631	0.0
GO:0042632	0.0
GO:0042633	0.0
GO:0042634	6.675957032941749
GO:0042635	2.321928094887362
GO:0042636	1.0
GO:0042637	0.0
GO:0042638	0.0
GO:0042639	0.0
GO:0042640	0.0
GO:0042659	0.4854268271702417
GO:0042660	0.0
GO:0042661	0.0
GO:0042662	0.0
GO:0042663	0.0
GO:0042664	0.0
GO:0042665	1.3219280948873622
GO:0042666	0.0
GO:0042667	0.0
GO:0042668	0.0
GO:0042669	0.0
GO:0042670	1.0
GO:0042671	0.0
GO:0042672	0.0
GO:0042673	0.0
GO:0042675	0.0
GO:0042676	0.0
GO:0042679	0.0
GO:0042680	0.0
GO:0042682	2.321928094887362
GO:0042683	0.0
GO:0042684	0.0
GO:0042685	0.0
GO:0042686	0.0
GO:0042688	0.0
GO:0042689	0.0
GO:0042690	0.0
GO:0042691	0.0
GO:0042692	0.3048545815284209
GO:0042693	0.0
GO:0042694	0.0
GO:0042695	0.0
GO:0042696	0.0
GO:0042697	0.0
GO:0042698	0.0
GO:0042699	0.0
GO:0042700	6.774787059601174
GO:0042701	0.0
GO:0042702	0.0
GO:0042703	0.0
GO:0042704	2.584962500721156
GO:0042705	1.5849625007211563
GO:0042706	0.0
GO:0042707	0.0
GO:0042710	0.0
GO:0042711	0.0
GO:0042712	0.0
GO:0042713	1.0
GO:0042714	1.0
GO:0042715	0.0
GO:0042722	4.0
GO:0042723	0.0
GO:0042724	0.0
GO:0042725	0.0
GO:0042726	7.146356530303908
GO:0042727	0.0
GO:0042728	0.0
GO:0042730	1.777607578663552
GO:0042732	2.584962500721156
GO:0042733	0.5849625007211563
GO:0042740	0.0
GO:0042741	0.0
GO:0042742	0.19680070743370712
GO:0042743	1.6724253419714956
GO:0042744	0.2630344058337938
GO:0042745	0.0
GO:0042746	0.0
GO:0042747	0.0
GO:0042748	0.0
GO:0042749	0.0
GO:0042750	0.0
GO:0042751	0.0
GO:0042752	7.7743164365205395
GO:0042753	1.5849625007211563
GO:0042754	2.2479275134435857
GO:0042755	1.3219280948873622
GO:0042756	1.3219280948873622
GO:0042758	0.6780719051126377
GO:0042759	0.6780719051126377
GO:0042760	0.4854268271702417
GO:0042761	0.12553088208385899
GO:0042762	8.373590214709855
GO:0042770	0.46512273071515287
GO:0042771	0.0
GO:0042772	3.0641303374197157
GO:0042773	0.061400544664143256
GO:0042774	3.523561956057013
GO:0042775	0.0
GO:0042776	0.0
GO:0042777	3.9068905956085187
GO:0042778	6.714245517666122
GO:0042779	0.0
GO:0042780	0.0
GO:0042783	0.0
GO:0042784	0.0
GO:0042785	0.0
GO:0042786	0.0
GO:0042789	0.0
GO:0042790	0.0
GO:0042791	0.0
GO:0042793	7.129283016944966
GO:0042794	0.0
GO:0042795	0.0
GO:0042796	0.0
GO:0042797	0.0
GO:0042810	2.807354922057604
GO:0042811	0.0
GO:0042812	0.0
GO:0042814	1.0
GO:0042815	1.0
GO:0042816	0.3219280948873623
GO:0042817	2.0
GO:0042818	2.0
GO:0042819	0.0
GO:0042820	0.0
GO:0042821	0.0
GO:0042822	0.0
GO:0042823	0.0
GO:0042832	0.0
GO:0042836	0.0
GO:0042837	0.0
GO:0042838	0.0
GO:0042839	4.169925001442312
GO:0042840	0.0
GO:0042841	0.0
GO:0042842	0.0
GO:0042843	0.0
GO:0042844	4.459431618637297
GO:0042845	0.0
GO:0042846	0.0
GO:0042847	0.0
GO:0042848	0.0
GO:0042849	0.0
GO:0042850	0.0
GO:0042851	0.3219280948873623
GO:0042852	0.0
GO:0042853	0.0
GO:0042854	0.0
GO:0042855	0.0
GO:0042856	0.0
GO:0042857	0.0
GO:0042858	0.0
GO:0042859	0.0
GO:0042860	0.0
GO:0042861	0.0
GO:0042862	0.0
GO:0042863	0.0
GO:0042864	0.0
GO:0042865	0.0
GO:0042866	0.0
GO:0042867	1.0
GO:0042868	7.92481250360578
GO:0042869	4.523561956057013
GO:0042870	0.0
GO:0042873	4.087462841250339
GO:0042874	0.0
GO:0042875	0.0
GO:0042882	0.0
GO:0042883	1.7369655941662063
GO:0042884	4.584962500721156
GO:0042885	0.0
GO:0042886	3.4882864813094825
GO:0042889	4.584962500721156
GO:0042892	1.0
GO:0042893	0.0
GO:0042894	5.491853096329675
GO:0042899	0.0
GO:0042902	0.0
GO:0042904	0.0
GO:0042905	3.0
GO:0042906	1.5849625007211563
GO:0042908	5.8718436485093175
GO:0042909	8.96289600533726
GO:0042914	0.0
GO:0042915	0.0
GO:0042918	5.20945336562895
GO:0042919	4.584962500721156
GO:0042920	3.0
GO:0042921	0.0
GO:0042928	0.0
GO:0042930	0.0
GO:0042932	0.0
GO:0042935	0.0
GO:0042938	0.84799690655495
GO:0042939	0.84799690655495
GO:0042940	3.7548875021634687
GO:0042941	0.0
GO:0042942	0.0
GO:0042946	0.4150374992788438
GO:0042948	0.0
GO:0042949	0.0
GO:0042952	7.409390936137702
GO:0042953	0.0
GO:0042955	0.0
GO:0042956	0.0
GO:0042966	8.968666793195208
GO:0042968	4.906890595608519
GO:0042976	0.0
GO:0042981	0.047112595838119255
GO:0042982	6.721099188707185
GO:0042983	1.0
GO:0042984	1.5849625007211563
GO:0042985	0.0
GO:0042986	0.0
GO:0042987	0.2630344058337938
GO:0042989	0.0
GO:0042994	0.19264507794239588
GO:0042996	0.6520766965796931
GO:0042997	0.0
GO:0042998	0.0
GO:0043001	0.0
GO:0043007	2.321928094887362
GO:0043009	0.06413033741971558
GO:0043010	0.7286979781826057
GO:0043011	0.0
GO:0043012	0.0
GO:0043013	0.0
GO:0043029	0.0
GO:0043030	3.9475325801058645
GO:0043031	0.0
GO:0043032	0.0
GO:0043038	2.2038723333656502
GO:0043039	0.0
GO:0043040	0.0
GO:0043041	0.0
GO:0043042	0.0
GO:0043043	0.0
GO:0043045	0.0
GO:0043046	0.0
GO:0043048	5.539158811108031
GO:0043049	0.0
GO:0043050	1.0
GO:0043051	0.0
GO:0043052	0.0
GO:0043053	0.0
GO:0043054	0.0
GO:0043055	0.0
GO:0043056	1.0
GO:0043057	1.0
GO:0043058	9.219168520462162
GO:0043059	9.219168520462162
GO:0043060	0.0
GO:0043061	0.0
GO:0043062	5.820178962415188
GO:0043063	5.321928094887363
GO:0043065	0.005236648366147125
GO:0043066	0.0033668510983986964
GO:0043067	0.1554752853518551
GO:0043068	0.024917632204329368
GO:0043069	0.016265054362784203
GO:0043077	0.0
GO:0043084	1.0
GO:0043085	0.07072332373520682
GO:0043086	0.18817160136308805
GO:0043087	1.733956844293868
GO:0043090	5.954196310386875
GO:0043093	0.0
GO:0043094	7.703211467391146
GO:0043095	8.90388184573618
GO:0043096	0.0
GO:0043097	0.0
GO:0043098	0.0
GO:0043099	0.0
GO:0043100	1.5849625007211563
GO:0043101	0.0
GO:0043102	0.0
GO:0043103	0.0
GO:0043104	0.0
GO:0043105	0.0
GO:0043107	8.49585502688717
GO:0043108	0.0
GO:0043111	1.0
GO:0043112	5.284126062174978
GO:0043113	4.044394119358453
GO:0043114	0.9411063109464314
GO:0043116	1.0588936890535685
GO:0043117	0.9434164716336325
GO:0043122	2.4185013545824154
GO:0043123	0.06847973788276657
GO:0043124	0.3388019134517586
GO:0043126	4.0
GO:0043127	0.0
GO:0043128	0.0
GO:0043129	2.0
GO:0043131	0.0
GO:0043132	2.6629650127224296
GO:0043133	2.0
GO:0043134	0.0
GO:0043137	0.4150374992788438
GO:0043143	1.0
GO:0043144	0.0
GO:0043145	0.0
GO:0043149	0.0
GO:0043150	1.0
GO:0043151	0.0
GO:0043152	2.84799690655495
GO:0043153	0.0
GO:0043154	0.0
GO:0043155	0.0
GO:0043157	2.321928094887362
GO:0043158	9.445014845868423
GO:0043161	0.02647221136119107
GO:0043162	3.5005703134307837
GO:0043163	3.807354922057604
GO:0043164	0.0
GO:0043165	0.0
GO:0043170	0.41722798920040777
GO:0043171	0.3219280948873623
GO:0043173	0.16992500144231246
GO:0043174	0.5849625007211563
GO:0043179	0.0
GO:0043180	0.0
GO:0043181	4.700439718141092
GO:0043182	0.0
GO:0043200	0.0995356735509144
GO:0043201	1.6374299206152916
GO:0043207	0.00836347293462677
GO:0043213	4.584962500721156
GO:0043215	1.0
GO:0043217	0.0
GO:0043242	0.28010791919273537
GO:0043243	0.3344190390705592
GO:0043244	4.430885079038248
GO:0043247	2.115477217419936
GO:0043248	6.22881869049588
GO:0043249	0.0
GO:0043251	7.20945336562895
GO:0043252	5.624490864907793
GO:0043254	1.2277357424107576
GO:0043255	0.5109619192773794
GO:0043266	1.9919626809345816
GO:0043267	0.19264507794239588
GO:0043268	0.0
GO:0043269	1.9460123533678426
GO:0043270	0.13750352374993496
GO:0043271	0.14684138832927113
GO:0043272	0.0
GO:0043276	5.602884408718419
GO:0043277	1.6147098441152083
GO:0043278	0.0
GO:0043279	4.446256229889564
GO:0043280	0.0
GO:0043281	0.20574866521657628
GO:0043282	0.0
GO:0043286	10.991521846075695
GO:0043288	5.882643049361842
GO:0043289	0.0
GO:0043290	0.0
GO:0043297	0.7484612330040356
GO:0043299	0.0995356735509144
GO:0043300	0.0
GO:0043301	0.0
GO:0043302	0.0995356735509144
GO:0043303	0.0
GO:0043304	0.0
GO:0043305	0.0
GO:0043306	0.0
